epoch,train_loss,test_losstrain_acc,test_acc
1,2.2990314960479736,3.5335893630981445,0.4184800088405609,0.22859999537467957
2,1.3464492559432983,1.9445463418960571,0.6227200031280518,0.4805000126361847
3,1.0444400310516357,2.0133118629455566,0.6991400122642517,0.48170000314712524
4,0.8584471344947815,1.3766558170318604,0.7446600198745728,0.6205999851226807
5,0.7036540508270264,1.175345778465271,0.7884600162506104,0.6741999983787537
6,0.5943905711174011,1.2278271913528442,0.8176400065422058,0.6739000082015991
7,0.4934808611869812,1.1870131492614746,0.8462799787521362,0.6802999973297119
8,0.4209069609642029,1.1824272871017456,0.8687599897384644,0.6875
9,0.3576923906803131,1.3274251222610474,0.8881199955940247,0.6528000235557556
10,0.2707479000091553,1.0465054512023926,0.9146599769592285,0.7283999919891357
11,0.2167830914258957,1.2080771923065186,0.9320600032806396,0.70660001039505
12,0.19631420075893402,1.1797550916671753,0.9372199773788452,0.7116000056266785
13,0.1916964054107666,1.2356570959091187,0.9373000264167786,0.7159000039100647
14,0.17498736083507538,1.2716165781021118,0.944379985332489,0.6912000179290771
15,0.12575842440128326,1.126172423362732,0.9597200155258179,0.7342000007629395
16,0.11373524367809296,1.205346703529358,0.9635599851608276,0.7263000011444092
17,0.10559926927089691,1.1693031787872314,0.9666799902915955,0.7279999852180481
18,0.09839515388011932,1.3217419385910034,0.9690799713134766,0.7077000141143799
19,0.08428046852350235,1.176047921180725,0.9739800095558167,0.7400000095367432
20,0.07518370449542999,1.2922391891479492,0.975820004940033,0.7317000031471252
21,0.07110120356082916,1.391698956489563,0.9776399731636047,0.7196000218391418
22,0.08185011893510818,1.2725239992141724,0.9740599989891052,0.7285000085830688
23,0.06323327124118805,1.1768604516983032,0.9802600145339966,0.7504000067710876
24,0.04368819296360016,1.083264946937561,0.9861199855804443,0.7634000182151794
25,0.04173267260193825,1.16831374168396,0.9870399832725525,0.7572000026702881
26,0.046800389885902405,1.4697327613830566,0.9855800271034241,0.7127000093460083
27,0.045740023255348206,1.150647759437561,0.9859399795532227,0.7660999894142151
28,0.04050358012318611,1.3815817832946777,0.987060010433197,0.729200005531311
29,0.04396643862128258,1.1824499368667603,0.9863799810409546,0.7559000253677368
30,0.046272266656160355,1.2269006967544556,0.9858199954032898,0.7501000165939331
31,0.03852510452270508,1.3085136413574219,0.9883999824523926,0.7437999844551086
32,0.036021970212459564,1.1985279321670532,0.9886599779129028,0.7594000101089478
33,0.03419170528650284,1.2123476266860962,0.9893400073051453,0.760200023651123
34,0.03071603924036026,1.2328275442123413,0.9905200004577637,0.7554000020027161
35,0.023952918127179146,1.1357970237731934,0.9926999807357788,0.7742000222206116
36,0.019661255180835724,1.8684972524642944,0.9940800070762634,0.6872000098228455
37,0.02168428525328636,1.1669265031814575,0.993340015411377,0.7717000246047974
38,0.023063423112034798,1.3528388738632202,0.9928200244903564,0.7425000071525574
39,0.02453193999826908,1.2271370887756348,0.9922800064086914,0.7623000144958496
40,0.0236698966473341,1.2440059185028076,0.9928200244903564,0.7700999975204468
41,0.01873387210071087,1.23696768283844,0.9947800040245056,0.7660999894142151
42,0.0224772822111845,1.2460854053497314,0.993179976940155,0.7670999765396118
43,0.017121894285082817,1.2261873483657837,0.9944800138473511,0.777999997138977
44,0.015283550135791302,1.2253851890563965,0.995199978351593,0.7734000086784363
45,0.014787278138101101,1.234791874885559,0.995419979095459,0.7717000246047974
46,0.018058255314826965,1.1928399801254272,0.9944800138473511,0.7760000228881836
47,0.014486567117273808,1.1885697841644287,0.9956799745559692,0.7782999873161316
48,0.010300935246050358,1.178877353668213,0.9969599843025208,0.7795000076293945
49,0.012276989407837391,1.359316349029541,0.9964200258255005,0.7595000267028809
50,0.01092079933732748,1.1852604150772095,0.9965999722480774,0.7827000021934509
51,0.009971888735890388,1.1865694522857666,0.9969000220298767,0.7882999777793884
52,0.009462581016123295,1.2047746181488037,0.9970999956130981,0.7814000248908997
53,0.011365482583642006,1.200047254562378,0.9965199828147888,0.7821999788284302
54,0.008624151349067688,1.2198063135147095,0.9972800016403198,0.7781000137329102
55,0.007792803458869457,1.211883306503296,0.9974600076675415,0.786899983882904
56,0.008779942989349365,1.2002601623535156,0.9972400069236755,0.7889000177383423
57,0.007430144120007753,1.20515775680542,0.9979400038719177,0.7872999906539917
58,0.007173220161348581,1.1951804161071777,0.997759997844696,0.7889000177383423
59,0.007449126802384853,1.1923819780349731,0.9978399872779846,0.7907999753952026
60,0.006862256675958633,1.2108770608901978,0.9976599812507629,0.791700005531311
61,0.006880562286823988,1.4220324754714966,0.997759997844696,0.7649999856948853
62,0.007648274768143892,1.2719507217407227,0.9976400136947632,0.7797999978065491
63,0.007084784563630819,1.1912250518798828,0.9977399706840515,0.7922999858856201
64,0.004994950257241726,1.2180054187774658,0.9983599781990051,0.7886000275611877
65,0.005619394592940807,1.3059349060058594,0.9980999827384949,0.7849000096321106
66,0.004835788626223803,1.1418826580047607,0.9985399842262268,0.7961000204086304
67,0.0037231934256851673,1.207190752029419,0.9988800287246704,0.7960000038146973
68,0.004605772905051708,1.2033599615097046,0.9987000226974487,0.7936000227928162
69,0.003067432902753353,1.1561806201934814,0.9988600015640259,0.7997999787330627
70,0.002530293306335807,1.1909360885620117,0.9993199706077576,0.7943000197410583
71,0.0033509896602481604,1.2518548965454102,0.9989399909973145,0.7889999747276306
72,0.0025454002898186445,1.1856751441955566,0.9993199706077576,0.7953000068664551
73,0.002513699932023883,1.1920838356018066,0.9993000030517578,0.8008000254631042
74,0.002684381790459156,1.2209270000457764,0.9990800023078918,0.7918000221252441
75,0.0019438480958342552,1.1884480714797974,0.999459981918335,0.798799991607666
76,0.0033995886333286762,1.261481523513794,0.999019980430603,0.7922000288963318
77,0.0036775607150048018,1.2419652938842773,0.9988999962806702,0.7932000160217285
78,0.0033038028050214052,1.2250385284423828,0.9990400075912476,0.7936000227928162
79,0.0029132990166544914,1.2209168672561646,0.9989200234413147,0.7976999878883362
80,0.002851158380508423,1.1996607780456543,0.9991599917411804,0.7973999977111816
81,0.001692670863121748,1.2237215042114258,0.9994199872016907,0.7989000082015991
82,0.001913239248096943,1.2097597122192383,0.999459981918335,0.7990999817848206
83,0.0023894677869975567,1.1863120794296265,0.9992600083351135,0.804099977016449
84,0.0016677053645253181,1.195115327835083,0.999459981918335,0.7993000149726868
85,0.002951493486762047,1.3070435523986816,0.9990000128746033,0.7892000079154968
86,0.002083550440147519,1.1870341300964355,0.999239981174469,0.802299976348877
87,0.001884203520603478,1.1827749013900757,0.9993399977684021,0.8041999936103821
88,0.0015797172673046589,1.1958816051483154,0.9994400143623352,0.8075000047683716
89,0.0010208188323304057,1.1952918767929077,0.9997000098228455,0.8044999837875366
90,0.0011285501532256603,1.1692442893981934,0.9996799826622009,0.8075000047683716
91,0.0013419333845376968,1.1996651887893677,0.9995200037956238,0.8065000176429749
92,0.0011506866430863738,1.2046444416046143,0.9995399713516235,0.8075000047683716
93,0.0012832621578127146,1.2013535499572754,0.9995800256729126,0.8087999820709229
94,0.001596252084709704,1.2049142122268677,0.9994400143623352,0.8059999942779541
95,0.0017112429486587644,1.203184723854065,0.9994199872016907,0.8052999973297119
96,0.0011581109138205647,1.246159553527832,0.9996399879455566,0.8047000169754028
97,0.0009466754272580147,1.2070527076721191,0.9997599720954895,0.8047000169754028
98,0.0009691098821349442,1.1922640800476074,0.9996399879455566,0.8062999844551086
99,0.001058867434039712,1.213217854499817,0.9996200203895569,0.8061000108718872
100,0.0008738276665098965,1.2371948957443237,0.9997199773788452,0.8033999800682068
101,0.0009391451021656394,1.2050501108169556,0.9996799826622009,0.8069999814033508
102,0.0006847379845567048,1.2243238687515259,0.9997199773788452,0.8073999881744385
103,0.0011013341136276722,1.2152565717697144,0.9994199872016907,0.8073999881744385
104,0.0012616215972229838,1.2419602870941162,0.999459981918335,0.8047999739646912
105,0.0008936339290812612,1.234114408493042,0.9996200203895569,0.8026999831199646
106,0.0006418607081286609,1.201151728630066,0.9997599720954895,0.808899998664856
107,0.000755033572204411,1.2252556085586548,0.999779999256134,0.8062000274658203
108,0.0007065825047902763,1.1983318328857422,0.9997400045394897,0.8075000047683716
109,0.0006348253227770329,1.2115983963012695,0.9997199773788452,0.8066999912261963
110,0.0007278034463524818,1.2095015048980713,0.9996799826622009,0.8072999715805054
111,0.000568979128729552,1.2184480428695679,0.9997000098228455,0.8080000281333923
112,0.0007507559494115412,1.2122162580490112,0.9996399879455566,0.8083999752998352
113,0.0008305992232635617,1.2294228076934814,0.9997400045394897,0.8064000010490417
114,0.0006177867180667818,1.2190322875976562,0.9997000098228455,0.8093000054359436
115,0.000588356691878289,1.22886323928833,0.9997599720954895,0.8033999800682068
116,0.0007668216712772846,1.2286099195480347,0.9997400045394897,0.8073999881744385
117,0.0006115841679275036,1.206954836845398,0.9997400045394897,0.8080999851226807
