epoch,train_loss,test_losstrain_acc,test_acc
124,0.0008008853765204549,1.4005579948425293,0.9994999766349792,0.7922000288963318
125,0.0005381492082960904,1.3876458406448364,0.9997400045394897,0.7936000227928162
126,0.0004871149139944464,1.3748406171798706,0.999779999256134,0.7957000136375427
127,0.0007121130474843085,1.3738523721694946,0.9997400045394897,0.7940999865531921
128,0.0006086706416681409,1.3763517141342163,0.9996399879455566,0.7949000000953674
129,0.0006850473000667989,1.37608003616333,0.9997000098228455,0.7967000007629395
130,0.0005571575020439923,1.3763893842697144,0.9997199773788452,0.7978000044822693
131,0.0005695574218407273,1.3789094686508179,0.9997199773788452,0.7953000068664551
132,0.000563634152058512,1.3782556056976318,0.9997000098228455,0.7942000031471252
133,0.000609786540735513,1.3956516981124878,0.9997199773788452,0.7937999963760376
134,0.0004870093835052103,1.3793749809265137,0.999779999256134,0.7946000099182129
135,0.0005316556780599058,1.3783518075942993,0.9997400045394897,0.7940999865531921
136,0.0005210225353948772,1.3816437721252441,0.9998199939727783,0.7932999730110168
137,0.0006315995706245303,1.3801589012145996,0.9997199773788452,0.7936999797821045
138,0.0006173260626383126,1.3795303106307983,0.9997400045394897,0.7940999865531921
139,0.0005211341776885092,1.3705097436904907,0.999779999256134,0.795199990272522
140,0.0004988046130165458,1.377649188041687,0.9997599720954895,0.7964000105857849
141,0.0005468851304613054,1.3819772005081177,0.9997000098228455,0.7975999712944031
142,0.00042334923637099564,1.3819679021835327,0.9997599720954895,0.7985000014305115
143,0.0004113021132070571,1.37982177734375,0.9998000264167786,0.7975999712944031
144,0.0004934380995109677,1.378692388534546,0.9997000098228455,0.7993000149726868
145,0.000429375417297706,1.3741981983184814,0.9998199939727783,0.800599992275238
146,0.0003833718365058303,1.3736392259597778,0.9998000264167786,0.8001000285148621
147,0.0004542404494713992,1.3848471641540527,0.9997199773788452,0.798799991607666
148,0.0005825316766276956,1.3924652338027954,0.9996600151062012,0.7979000210762024
149,0.0004414042632561177,1.3900290727615356,0.999779999256134,0.79830002784729
150,0.000457213434856385,1.3963721990585327,0.999779999256134,0.7986000180244446
151,0.0004070339200552553,1.3957489728927612,0.9998000264167786,0.7975000143051147
152,0.00047756321146152914,1.3939898014068604,0.9997199773788452,0.7979999780654907
153,0.00041279682773165405,1.3908084630966187,0.9997400045394897,0.7998999953269958
154,0.000399157841457054,1.3927024602890015,0.9997599720954895,0.8001000285148621
155,0.00045963528100401163,1.3939129114151,0.9997199773788452,0.7993000149726868
156,0.0004630812327377498,1.3828468322753906,0.9997599720954895,0.7989000082015991
157,0.00042602172470651567,1.3862695693969727,0.9997000098228455,0.7968000173568726
158,0.0003908138896804303,1.3804131746292114,0.999779999256134,0.7982000112533569
159,0.00036907847970724106,1.3795727491378784,0.9998000264167786,0.7989000082015991
160,0.0003201159997843206,1.3823472261428833,0.9998400211334229,0.7982000112533569
161,0.0004125526174902916,1.382483959197998,0.9998000264167786,0.79830002784729
162,0.0004113330796826631,1.3880038261413574,0.9997599720954895,0.7986999750137329
163,0.0003611719876062125,1.3861088752746582,0.9998000264167786,0.7997000217437744
164,0.00038166018202900887,1.3891456127166748,0.999779999256134,0.7989000082015991
165,0.00036699138581752777,1.3878819942474365,0.999779999256134,0.7996000051498413
166,0.00039812279283069074,1.387374758720398,0.999779999256134,0.7990999817848206
167,0.0004396873409859836,1.38866126537323,0.9997400045394897,0.7983999848365784
168,0.0003473313117865473,1.388864517211914,0.9998199939727783,0.7973999977111816
169,0.000353959301719442,1.392446756362915,0.9998000264167786,0.7983999848365784
170,0.00034486979711800814,1.3913111686706543,0.9998000264167786,0.7976999878883362
171,0.0003403198206797242,1.392760157585144,0.9998599886894226,0.7972999811172485
