epoch,lr,train_loss,test_acc
1,1e-05,5.26953125,0.629052734375
2,5.9e-05,3.388671875,0.70919921875
3,0.000108,2.55859375,0.75001953125
4,0.000157,2.3125,0.731533203125
5,0.000206,2.205078125,0.73583984375
6,0.000255,2.09765625,0.736435546875
7,0.000304,2.1171875,0.721796875
8,0.000353,2.1015625,0.70349609375
9,0.000402,2.162109375,0.67755859375
10,0.000451,2.09375,0.626796875
11,0.0005,2.09765625,0.44330078125
12,0.0004993834667466257,2.025390625,0.5334912109375
13,0.0004975376681190276,2.107421875,0.70701171875
14,0.0004944739840795354,1.9423828125,0.57970703125
15,0.0004902113032590308,2.005859375,0.689501953125
16,0.0004847759065022574,1.8037109375,0.683544921875
17,0.0004782013048376736,1.78515625,0.681279296875
18,0.00047052803287081843,1.712890625,0.67650390625
19,0.0004618033988749895,1.7041015625,0.6012890625
20,0.0004520811931200062,1.67578125,0.638603515625
21,0.0004414213562373095,1.646484375,0.70189453125
22,0.0004298896096660367,1.595703125,0.72208984375
23,0.00041755705045849463,1.6015625,0.70833984375
24,0.0004044997129431898,1.5888671875,0.739697265625
25,0.00039079809994790936,1.6103515625,0.402080078125
26,0.000376536686473018,1.6181640625,0.72580078125
27,0.0003618033988749895,1.5146484375,0.765283203125
28,0.00034668907277118113,1.4755859375,0.742216796875
29,0.0003312868930080462,1.4375,0.75998046875
30,0.000315691819145569,1.3994140625,0.78087890625
31,0.00030000000000000003,1.388671875,0.76259765625
32,0.00028430818085443103,1.376953125,0.776572265625
33,0.0002687131069919538,1.3564453125,0.7096875
34,0.000253310927228819,1.33203125,0.796708984375
35,0.00023819660112501053,1.302734375,0.7941796875
36,0.00022346331352698207,1.2939453125,0.780478515625
37,0.00020920190005209064,1.263671875,0.80779296875
38,0.00019550028705681027,1.2373046875,0.75599609375
39,0.0001824429495415054,1.2294921875,0.81201171875
40,0.0001701103903339633,1.2197265625,0.814814453125
41,0.00015857864376269052,1.1865234375,0.793056640625
