epoch,lr,train_loss,test_acc
1,1e-05,13.691581726074219,0.091300048828125
2,5.9e-05,9.62379264831543,0.19828857421875
3,0.000108,7.3663411140441895,0.3217041015625
4,0.000157,5.910462856292725,0.38380859375
5,0.000206,5.011447429656982,0.379482421875
6,0.000255,4.460433483123779,0.37521484375
7,0.000304,4.1289873123168945,0.397578125
8,0.000353,3.8498754501342773,0.3350048828125
9,0.000402,3.695244550704956,0.3693017578125
10,0.000451,3.5683205127716064,0.31299560546875
11,0.0005,3.528578996658325,0.27677734375
12,0.0004993834667466257,3.3116424083709717,0.23647216796875
13,0.0004975376681190276,3.1907200813293457,0.368505859375
14,0.0004944739840795354,3.1086673736572266,0.4637060546875
15,0.0004902113032590308,2.9842231273651123,0.443193359375
16,0.0004847759065022574,2.8693463802337646,0.4065966796875
17,0.0004782013048376736,2.8065426349639893,0.50021484375
18,0.00047052803287081843,2.6915717124938965,0.5261767578125
19,0.0004618033988749895,2.64326810836792,0.5446044921875
20,0.0004520811931200062,2.5633065700531006,0.55791015625
21,0.0004414213562373095,2.5161478519439697,0.610498046875
22,0.0004298896096660367,2.416762113571167,0.640595703125
23,0.00041755705045849463,2.398677349090576,0.65279296875
24,0.0004044997129431898,2.3198375701904297,0.599208984375
25,0.00039079809994790936,2.271016836166382,0.637578125
26,0.000376536686473018,2.1895220279693604,0.6698828125
27,0.0003618033988749895,2.1581146717071533,0.71162109375
28,0.00034668907277118113,2.130953311920166,0.685205078125
29,0.0003312868930080462,2.0613059997558594,0.684296875
30,0.000315691819145569,2.020937442779541,0.7326171875
31,0.00030000000000000003,1.96199369430542,0.69751953125
32,0.00028430818085443103,1.9482065439224243,0.72671875
33,0.0002687131069919538,1.8844982385635376,0.751328125
34,0.000253310927228819,1.8407297134399414,0.75470703125
35,0.00023819660112501053,1.8061461448669434,0.769169921875
36,0.00022346331352698207,1.8136100769042969,0.771904296875
37,0.00020920190005209064,1.7445471286773682,0.771376953125
38,0.00019550028705681027,1.7211617231369019,0.782978515625
39,0.0001824429495415054,1.7153898477554321,0.77248046875
40,0.0001701103903339633,1.6873141527175903,0.775087890625
41,0.00015857864376269052,1.6406502723693848,0.794384765625
42,0.0001479188068799938,1.6366711854934692,0.793798828125
43,0.00013819660112501054,1.5921140909194946,0.8055859375
44,0.00012947196712918157,1.5985077619552612,0.804873046875
45,0.00012179869516232644,1.5594089031219482,0.808115234375
46,0.00011522409349774266,1.551276683807373,0.803994140625
47,0.0001097886967409693,1.5490750074386597,0.806337890625
