epoch,lr,train_loss,train_acc,val_loss,test_acc
1,9.999999747378752e-05,4.794121742248535,0.014499999582767487,4.574913501739502,0.02459999918937683
2,9.999999747378752e-05,4.5478692054748535,0.030060000717639923,4.34913444519043,0.055399999022483826
3,9.999999747378752e-05,4.307576656341553,0.06294000148773193,4.0680155754089355,0.12219999730587006
4,9.999999747378752e-05,3.9993836879730225,0.123819999396801,3.704071521759033,0.22110000252723694
5,9.999999747378752e-05,3.610213041305542,0.21177999675273895,3.2581679821014404,0.3416999876499176
6,9.999999747378752e-05,3.148184299468994,0.31700000166893005,2.7517848014831543,0.46889999508857727
7,9.999999747378752e-05,2.6452112197875977,0.4363200068473816,2.2373440265655518,0.5899999737739563
8,9.999999747378752e-05,2.1695449352264404,0.5402200222015381,1.7831429243087769,0.680899977684021
9,9.999999747378752e-05,1.7571055889129639,0.6232799887657166,1.4208838939666748,0.7408999800682068
10,9.999999747378752e-05,1.435644507408142,0.6873599886894226,1.1551547050476074,0.7807999849319458
11,9.999999747378752e-05,1.2057684659957886,0.7307599782943726,0.9698724746704102,0.8062999844551086
12,9.999999747378752e-05,1.0360726118087769,0.7610399723052979,0.8396445512771606,0.8259000182151794
13,9.999999747378752e-05,0.9151245951652527,0.783840000629425,0.745297372341156,0.8403000235557556
14,9.999999747378752e-05,0.819962739944458,0.8055800199508667,0.6757203340530396,0.849399983882904
15,9.999999747378752e-05,0.7472795248031616,0.8185999989509583,0.6243883967399597,0.8567000031471252
16,9.999999747378752e-05,0.6940216422080994,0.8266400098800659,0.5818749666213989,0.8629999756813049
17,9.999999747378752e-05,0.6468105316162109,0.8362600207328796,0.5484868288040161,0.8687000274658203
18,9.999999747378752e-05,0.6042095422744751,0.8474000096321106,0.5146750211715698,0.8743000030517578
19,9.999999747378752e-05,0.5742098689079285,0.8526600003242493,0.49044832587242126,0.8765000104904175
20,9.999999747378752e-05,0.5482738018035889,0.8580999970436096,0.4736461341381073,0.8794999718666077
21,9.999999747378752e-05,0.5223169326782227,0.8640599846839905,0.4526071846485138,0.8835999965667725
22,9.999999747378752e-05,0.5046350359916687,0.8664399981498718,0.4425432085990906,0.8845000267028809
23,9.999999747378752e-05,0.4864911437034607,0.8695200085639954,0.4290812015533447,0.8880000114440918
24,9.999999747378752e-05,0.4686373174190521,0.8738200068473816,0.4155430793762207,0.8895000219345093
25,9.999999747378752e-05,0.45850804448127747,0.8771399855613708,0.40628311038017273,0.8925999999046326
26,9.999999747378752e-05,0.44004639983177185,0.882099986076355,0.3966594934463501,0.8952999711036682
27,9.999999747378752e-05,0.4277740716934204,0.8840199708938599,0.3909567892551422,0.8930000066757202
28,9.999999747378752e-05,0.415984570980072,0.8876399993896484,0.38144946098327637,0.8970000147819519
29,9.999999747378752e-05,0.40745270252227783,0.8884000182151794,0.37163037061691284,0.9000999927520752
30,9.999999747378752e-05,0.39970284700393677,0.8907999992370605,0.36760643124580383,0.8974000215530396
31,9.999999747378752e-05,0.390503853559494,0.8912400007247925,0.3622989356517792,0.9016000032424927
32,9.999999747378752e-05,0.3829920291900635,0.8926600217819214,0.3578142821788788,0.900600016117096
33,9.999999747378752e-05,0.37388288974761963,0.8960400223731995,0.35356494784355164,0.9017999768257141
34,9.999999747378752e-05,0.36603686213493347,0.898419976234436,0.34588196873664856,0.9043999910354614
35,9.999999747378752e-05,0.3616180419921875,0.8993399739265442,0.3439355790615082,0.9034000039100647
36,9.999999747378752e-05,0.35494422912597656,0.9006199836730957,0.33857643604278564,0.9057999849319458
37,9.999999747378752e-05,0.3453659415245056,0.9031999707221985,0.3366433382034302,0.9063000082969666
38,9.999999747378752e-05,0.3418946862220764,0.9033600091934204,0.33202695846557617,0.9056000113487244
39,9.999999747378752e-05,0.3371135890483856,0.9048799872398376,0.3273625671863556,0.9070000052452087
40,9.999999747378752e-05,0.33240270614624023,0.9054399728775024,0.32262542843818665,0.9088000059127808
41,9.999999747378752e-05,0.3247734606266022,0.9085800051689148,0.32008904218673706,0.9093000292778015
42,9.999999747378752e-05,0.3207903504371643,0.9084399938583374,0.3179404139518738,0.909500002861023
43,9.999999747378752e-05,0.3185618221759796,0.9091799855232239,0.31548774242401123,0.9097999930381775
44,9.999999747378752e-05,0.31321319937705994,0.9106199741363525,0.3122657537460327,0.9114999771118164
45,9.999999747378752e-05,0.30891889333724976,0.9128199815750122,0.310109943151474,0.9110999703407288
46,9.999999747378752e-05,0.3052363097667694,0.9114800095558167,0.308175265789032,0.9124000072479248
47,9.999999747378752e-05,0.30123838782310486,0.9138399958610535,0.3078688979148865,0.9120000004768372
48,9.999999747378752e-05,0.2968318462371826,0.9162799715995789,0.302797794342041,0.9136999845504761
49,9.999999747378752e-05,0.29624462127685547,0.9146999716758728,0.3015502691268921,0.9144999980926514
50,9.000000136438757e-05,0.2921123206615448,0.915880024433136,0.3025340437889099,0.9126999974250793
51,9.000000136438757e-05,0.28667518496513367,0.9175400137901306,0.29861950874328613,0.914900004863739
52,9.000000136438757e-05,0.28426799178123474,0.9174399971961975,0.2975834608078003,0.9142000079154968
