epoch,lr,train_loss,train_acc,val_loss,test_acc
100,9.999999747378752e-06,0.35568079352378845,0.8931599855422974,0.6439995765686035,0.8116999864578247
101,9.999999747378752e-06,0.35877084732055664,0.891539990901947,0.6430615782737732,0.8123999834060669
102,9.999999747378752e-06,0.36065730452537537,0.8903200030326843,0.6433650255203247,0.8119999766349792
103,9.999999747378752e-06,0.35526561737060547,0.891979992389679,0.6450256705284119,0.8126000165939331
104,9.999999747378752e-06,0.36092424392700195,0.888700008392334,0.6447941660881042,0.8123999834060669
105,9.999999747378752e-06,0.35382145643234253,0.8921800255775452,0.6467439532279968,0.8108000159263611
106,9.999999747378752e-06,0.35535359382629395,0.892579972743988,0.6427361369132996,0.8126999735832214
107,9.999999747378752e-06,0.35441359877586365,0.8927599787712097,0.6423099040985107,0.8130999803543091
108,9.999999747378752e-06,0.34973442554473877,0.8955600261688232,0.6423620581626892,0.8126000165939331
109,9.999999747378752e-06,0.3509927988052368,0.8930400013923645,0.641972541809082,0.8133000135421753
110,9.999999747378752e-06,0.3535136580467224,0.8933799862861633,0.6440780162811279,0.8123000264167786
111,9.999999747378752e-06,0.3492770791053772,0.8937399983406067,0.6437564492225647,0.8123000264167786
112,9.999999747378752e-06,0.3489333689212799,0.8949400186538696,0.6425489783287048,0.8130999803543091
113,9.999999747378752e-06,0.34905633330345154,0.8935199975967407,0.6427016854286194,0.8137000203132629
114,9.999999747378752e-06,0.3478888273239136,0.8950200080871582,0.6421745419502258,0.814300000667572
115,9.999999747378752e-06,0.3444972634315491,0.8966400027275085,0.6408031582832336,0.8134999871253967
116,9.999999747378752e-06,0.3455851972103119,0.8942800164222717,0.6412532329559326,0.8126999735832214
117,9.999999747378752e-06,0.3431636393070221,0.8953800201416016,0.6417731642723083,0.8141999840736389
118,9.999999747378752e-06,0.3440767824649811,0.895579993724823,0.6422484517097473,0.8130000233650208
119,9.999999747378752e-06,0.34372246265411377,0.8964599967002869,0.6416962146759033,0.8137000203132629
120,9.999999747378752e-06,0.34202319383621216,0.8964999914169312,0.6427627205848694,0.8138999938964844
121,9.999999747378752e-06,0.3388027250766754,0.89683997631073,0.6412771344184875,0.8141999840736389
122,9.999999747378752e-06,0.3369922339916229,0.8972799777984619,0.641486406326294,0.8140000104904175
123,9.999999747378752e-06,0.33466917276382446,0.8992199897766113,0.6426048874855042,0.8130000233650208
124,9.999999747378752e-06,0.33836430311203003,0.8967000246047974,0.6411833763122559,0.8145999908447266
125,9.999999747378752e-06,0.33477237820625305,0.8968999981880188,0.6413918733596802,0.8136000037193298
126,9.999999747378752e-06,0.3370912969112396,0.8966000080108643,0.6417495608329773,0.8147000074386597
127,9.999999747378752e-06,0.33760252594947815,0.8970000147819519,0.6392449736595154,0.8148999810218811
128,9.999999747378752e-06,0.33724430203437805,0.8988199830055237,0.6406470537185669,0.8144999742507935
129,9.999999747378752e-06,0.33209753036499023,0.8988400101661682,0.6404479146003723,0.8144000172615051
130,9.999999747378752e-06,0.3343028426170349,0.8987799882888794,0.6393703818321228,0.814300000667572
131,9.999999747378752e-06,0.33228787779808044,0.8982599973678589,0.6403166055679321,0.8144999742507935
132,9.999999747378752e-06,0.3310340642929077,0.9008600115776062,0.6399821639060974,0.8141000270843506
133,9.999999747378752e-06,0.3314566910266876,0.8998600244522095,0.6398623585700989,0.8148999810218811
134,9.999999747378752e-06,0.32899796962738037,0.9004999995231628,0.6393888592720032,0.8147000074386597
135,9.999999747378752e-06,0.3289893865585327,0.9003000259399414,0.6392250061035156,0.8147000074386597
136,9.999999747378752e-06,0.3274753987789154,0.9004600048065186,0.6402210593223572,0.8144000172615051
137,9.999999747378752e-06,0.3270350992679596,0.9007999897003174,0.6398782134056091,0.8147000074386597
138,9.999999747378752e-06,0.3263702094554901,0.9002799987792969,0.6399097442626953,0.8141000270843506
139,9.999999747378752e-06,0.3203710615634918,0.9035800099372864,0.6391746401786804,0.8145999908447266
140,9.999999747378752e-06,0.32567915320396423,0.9013199806213379,0.6415104269981384,0.8136000037193298
141,9.999999747378752e-06,0.32085272669792175,0.9026399850845337,0.6404563188552856,0.8137000203132629
142,9.999999747378752e-06,0.32453545928001404,0.9018800258636475,0.6384497284889221,0.815500020980835
143,9.999999747378752e-06,0.3202476501464844,0.9029200077056885,0.6383374929428101,0.8155999779701233
144,9.999999747378752e-06,0.32013770937919617,0.9017400145530701,0.6392965912818909,0.8141999840736389
145,9.999999747378752e-06,0.31855320930480957,0.9028199911117554,0.6386163830757141,0.8152999877929688
146,9.999999747378752e-06,0.3164501488208771,0.9028199911117554,0.6381283402442932,0.8151000142097473
147,9.999999747378752e-06,0.3172548711299896,0.9034199714660645,0.6387008428573608,0.8147000074386597
148,9.999999747378752e-06,0.3159365952014923,0.9035999774932861,0.6376957297325134,0.8166000247001648
149,9.999999747378752e-06,0.3169202506542206,0.9040399789810181,0.6388921141624451,0.8154000043869019
150,9.999999747378752e-06,0.3163506090641022,0.9034799933433533,0.6382492184638977,0.8156999945640564
151,9.999999747378752e-06,0.31507256627082825,0.9051600098609924,0.6391226053237915,0.8162000179290771
152,9.999999747378752e-06,0.31529736518859863,0.9047200083732605,0.6376389861106873,0.8155999779701233
153,9.999999747378752e-06,0.3135741651058197,0.9029800295829773,0.6389617919921875,0.8145999908447266
154,9.999999747378752e-06,0.3113769590854645,0.9055600166320801,0.6373977065086365,0.8152999877929688
155,9.999999747378752e-06,0.31365156173706055,0.9055399894714355,0.6377707123756409,0.8154000043869019
156,9.999999747378752e-06,0.31394821405410767,0.9059600234031677,0.6380615830421448,0.8152999877929688
157,9.999999747378752e-06,0.31247568130493164,0.9049000144004822,0.6375011205673218,0.8144000172615051
158,9.999999747378752e-06,0.3101191520690918,0.9061999917030334,0.638847291469574,0.8141999840736389
159,9.999999747378752e-06,0.31152498722076416,0.905780017375946,0.6373859643936157,0.8155999779701233
160,9.999999747378752e-06,0.30641621351242065,0.9076600074768066,0.6376314759254456,0.8165000081062317
161,9.999999747378752e-06,0.30652379989624023,0.9073200225830078,0.638862669467926,0.8144999742507935
162,9.999999747378752e-06,0.30753839015960693,0.9070799946784973,0.6379659175872803,0.8158000111579895
163,9.999999747378752e-06,0.30605635046958923,0.9073200225830078,0.6361117362976074,0.8165000081062317
164,9.999999747378752e-06,0.30508655309677124,0.905780017375946,0.6371826529502869,0.8163999915122986
165,9.999999747378752e-06,0.3051169216632843,0.9069399833679199,0.6380581259727478,0.8158000111579895
166,9.999999747378752e-06,0.30412283539772034,0.9086999893188477,0.6379735469818115,0.8148000240325928
167,9.999999747378752e-06,0.3037579655647278,0.9066600203514099,0.6357817053794861,0.8166000247001648
168,9.999999747378752e-06,0.29831549525260925,0.9096400141716003,0.6376291513442993,0.815500020980835
169,9.999999747378752e-06,0.30247390270233154,0.9077600240707397,0.6371021866798401,0.8165000081062317
170,9.999999747378752e-06,0.2981262803077698,0.9096599817276001,0.6361989974975586,0.8162000179290771
171,9.999999747378752e-06,0.29680678248405457,0.9102399945259094,0.6376710534095764,0.8144999742507935
172,9.999999747378752e-06,0.297542005777359,0.9081799983978271,0.6367085576057434,0.8158000111579895
173,9.999999747378752e-06,0.2986733317375183,0.9100000262260437,0.6369325518608093,0.8162999749183655
174,9.999999747378752e-06,0.29733455181121826,0.9103400111198425,0.6377837061882019,0.8148999810218811
175,9.999999747378752e-06,0.29523736238479614,0.9091600179672241,0.6361949443817139,0.8159999847412109
176,9.999999747378752e-06,0.2955420911312103,0.9112799763679504,0.6373173594474792,0.8155999779701233
177,9.999999747378752e-06,0.29438695311546326,0.9112600088119507,0.6367231011390686,0.8163999915122986
178,9.999999747378752e-06,0.2930801510810852,0.9111199975013733,0.6356714963912964,0.8162000179290771
179,9.999999747378752e-06,0.2932700514793396,0.9107199907302856,0.6370778679847717,0.815500020980835
180,9.999999747378752e-06,0.2911473512649536,0.9121800065040588,0.6368913054466248,0.816100001335144
181,9.999999747378752e-06,0.29147055745124817,0.9122999906539917,0.6370696425437927,0.8151999711990356
182,9.999999747378752e-06,0.29489442706108093,0.9103599786758423,0.6363560557365417,0.8152999877929688
183,9.999999747378752e-06,0.2858433723449707,0.9140599966049194,0.6374632716178894,0.8152999877929688
184,9.999999747378752e-06,0.2901516556739807,0.9133599996566772,0.6383197903633118,0.8148000240325928
185,9.999999747378752e-06,0.2872861623764038,0.9130399823188782,0.6359127163887024,0.8167999982833862
186,9.999999747378752e-06,0.28922349214553833,0.9121800065040588,0.6380074620246887,0.8144999742507935
187,9.999999747378752e-06,0.2898397743701935,0.9113600254058838,0.636847734451294,0.8165000081062317
188,9.999999747378752e-06,0.28751999139785767,0.9132599830627441,0.636040985584259,0.8163999915122986
189,9.999999747378752e-06,0.28631412982940674,0.9136199951171875,0.6366397738456726,0.816100001335144
190,9.999999747378752e-06,0.28501561284065247,0.9132000207901001,0.6373008489608765,0.8155999779701233
191,9.999999747378752e-06,0.2848667800426483,0.9136800169944763,0.6349524259567261,0.8170999884605408
192,9.999999747378752e-06,0.2834300696849823,0.914359986782074,0.6359251737594604,0.8167999982833862
193,9.999999747378752e-06,0.27985474467277527,0.9158999919891357,0.6374523639678955,0.8147000074386597
194,9.999999747378752e-06,0.2805573344230652,0.9155799746513367,0.6374363303184509,0.8147000074386597
195,9.999999747378752e-06,0.2809443473815918,0.9144999980926514,0.6364710927009583,0.8148000240325928
196,9.999999747378752e-06,0.2826177477836609,0.9135199785232544,0.6375073194503784,0.8144999742507935
197,9.999999747378752e-06,0.27991965413093567,0.9156399965286255,0.6372198462486267,0.8156999945640564
198,9.999999747378752e-06,0.28264665603637695,0.9138200283050537,0.6369783282279968,0.8152999877929688
199,9.999999747378752e-06,0.2759692072868347,0.9155799746513367,0.6359313726425171,0.8165000081062317
200,9.999999747378752e-06,0.2755308151245117,0.9168400168418884,0.6365759968757629,0.8152999877929688
201,9.999999747378752e-06,0.27929967641830444,0.915340006351471,0.6372725963592529,0.8152999877929688
202,9.999999747378752e-06,0.2746654748916626,0.9169999957084656,0.6356809139251709,0.8166000247001648
203,9.999999747378752e-06,0.27665621042251587,0.9172000288963318,0.6349464058876038,0.8169000148773193
204,9.999999747378752e-06,0.2758503258228302,0.9180999994277954,0.6356402635574341,0.8166999816894531
205,9.999999747378752e-06,0.2756694257259369,0.9159799814224243,0.6358965039253235,0.8169000148773193
206,9.999999747378752e-06,0.27394944429397583,0.9164999723434448,0.636694073677063,0.8159999847412109
207,9.999999747378752e-06,0.2744792103767395,0.9164599776268005,0.6359688639640808,0.8158000111579895
208,9.999999747378752e-06,0.2727838158607483,0.9170600175857544,0.6352229714393616,0.8176000118255615
209,9.999999747378752e-06,0.26968681812286377,0.9186199903488159,0.6357507705688477,0.8165000081062317
210,9.999999747378752e-06,0.27127042412757874,0.9179800152778625,0.6362864375114441,0.8170999884605408
211,9.999999747378752e-06,0.2723509967327118,0.9175199866294861,0.6343569755554199,0.8172000050544739
212,9.999999747378752e-06,0.27006611227989197,0.9198600053787231,0.6357249617576599,0.8167999982833862
213,9.999999747378752e-06,0.2697279453277588,0.9180200099945068,0.6345642805099487,0.8167999982833862
214,9.999999747378752e-06,0.26857858896255493,0.9188799858093262,0.6364871859550476,0.8151999711990356
215,9.999999747378752e-06,0.2677640914916992,0.9186199903488159,0.6341572999954224,0.817799985408783
216,9.999999747378752e-06,0.2668558657169342,0.9192600250244141,0.6352390050888062,0.8167999982833862
217,9.999999747378752e-06,0.26750126481056213,0.9183599948883057,0.6340922713279724,0.8177000284194946
218,9.999999747378752e-06,0.26426947116851807,0.9209399819374084,0.6349904537200928,0.817300021648407
219,9.999999747378752e-06,0.26730766892433167,0.9185000061988831,0.6355332136154175,0.8169999718666077
220,9.999999747378752e-06,0.2665459215641022,0.9199600219726562,0.6362544894218445,0.8162000179290771
221,9.999999747378752e-06,0.2618928551673889,0.9210399985313416,0.6360963582992554,0.8165000081062317
222,9.999999747378752e-06,0.26179784536361694,0.921180009841919,0.6342139840126038,0.8185999989509583
223,9.999999747378752e-06,0.26199057698249817,0.920799970626831,0.6349067687988281,0.8181999921798706
224,9.999999747378752e-06,0.2611526846885681,0.9217000007629395,0.634899377822876,0.8179000020027161
225,9.999999747378752e-06,0.2589688003063202,0.9220399856567383,0.635755717754364,0.8170999884605408
226,9.999999747378752e-06,0.2586216926574707,0.9231399893760681,0.6347824335098267,0.817300021648407
227,9.999999747378752e-06,0.2585294246673584,0.9209399819374084,0.635762095451355,0.817300021648407
228,9.999999747378752e-06,0.2594793438911438,0.9215800166130066,0.6364635229110718,0.8166999816894531
229,9.999999747378752e-06,0.2577594816684723,0.9229999780654907,0.6350331902503967,0.817300021648407
230,9.999999747378752e-06,0.2593146860599518,0.921500027179718,0.6358326077461243,0.817300021648407
231,9.999999747378752e-06,0.2563316822052002,0.922980010509491,0.6341670155525208,0.817799985408783
232,9.999999747378752e-06,0.25783371925354004,0.9219599962234497,0.6356689929962158,0.8180000185966492
233,9.999999747378752e-06,0.25659415125846863,0.9224799871444702,0.6353098750114441,0.8191999793052673
234,9.999999747378752e-06,0.25607022643089294,0.9222800135612488,0.6359067559242249,0.8180000185966492
235,9.999999747378752e-06,0.2529417872428894,0.9247400164604187,0.6357740163803101,0.817799985408783
236,9.999999747378752e-06,0.2556866407394409,0.9229599833488464,0.635596513748169,0.8181999921798706
237,9.999999747378752e-06,0.25453925132751465,0.9224600195884705,0.6343981027603149,0.8180000185966492
238,9.999999747378752e-06,0.25528407096862793,0.9233199954032898,0.6360642313957214,0.8165000081062317
239,9.999999747378752e-06,0.2529616355895996,0.9235600233078003,0.6339598298072815,0.8190000057220459
240,9.999999747378752e-06,0.2523289918899536,0.9243599772453308,0.6361082196235657,0.8180000185966492
241,9.999999747378752e-06,0.25388509035110474,0.9236400127410889,0.6356969475746155,0.8180999755859375
242,9.999999747378752e-06,0.24717579782009125,0.925279974937439,0.6342913508415222,0.8184000253677368
243,9.999999747378752e-06,0.25084760785102844,0.924340009689331,0.6354237794876099,0.8187000155448914
244,9.999999747378752e-06,0.2498392015695572,0.9245200157165527,0.6349925994873047,0.8176000118255615
245,9.999999747378752e-06,0.25028401613235474,0.9245200157165527,0.6355279088020325,0.8184999823570251
246,9.999999747378752e-06,0.24613606929779053,0.9267200231552124,0.634354829788208,0.8184999823570251
247,9.999999747378752e-06,0.24953828752040863,0.9261599779129028,0.6346661448478699,0.8185999989509583
248,9.999999747378752e-06,0.2467288076877594,0.9253799915313721,0.633694052696228,0.8192999958992004
249,9.999999747378752e-06,0.24452611804008484,0.9264400005340576,0.6342758536338806,0.8191999793052673
250,9.999999747378752e-06,0.24371765553951263,0.9258599877357483,0.6344015002250671,0.8188999891281128
251,9.999999747378752e-06,0.24386073648929596,0.9272599816322327,0.6347314715385437,0.8184999823570251
252,9.999999747378752e-06,0.24464090168476105,0.9253000020980835,0.6346524357795715,0.8188999891281128
253,9.999999747378752e-06,0.24201533198356628,0.9269400238990784,0.6346566677093506,0.8197000026702881
254,9.999999747378752e-06,0.2445264309644699,0.9259799718856812,0.6341930627822876,0.8184999823570251
255,9.999999747378752e-06,0.23963777720928192,0.9283000230789185,0.6350874304771423,0.8185999989509583
256,9.999999747378752e-06,0.24408109486103058,0.9258999824523926,0.6367474794387817,0.8190000057220459
257,9.999999747378752e-06,0.24230767786502838,0.9258400201797485,0.6357980966567993,0.819100022315979
258,9.999999747378752e-06,0.24289388954639435,0.9261000156402588,0.6337127089500427,0.8191999793052673
259,9.999999747378752e-06,0.24070918560028076,0.9277200102806091,0.6353670358657837,0.819100022315979
260,9.999999747378752e-06,0.24136455357074738,0.9275199770927429,0.6346219778060913,0.8192999958992004
261,9.999999747378752e-06,0.24137111008167267,0.9266800284385681,0.6341043710708618,0.8191999793052673
262,9.999999747378752e-06,0.2382938712835312,0.9275599718093872,0.6343528032302856,0.8194000124931335
263,9.999999747378752e-06,0.2392270565032959,0.9278799891471863,0.6348541975021362,0.8194000124931335
264,9.999999747378752e-06,0.24057510495185852,0.9285399913787842,0.6356223821640015,0.8188999891281128
265,9.999999747378752e-06,0.24193918704986572,0.927079975605011,0.6367470026016235,0.8187000155448914
266,9.999999747378752e-06,0.23786884546279907,0.9283999800682068,0.634328305721283,0.819100022315979
267,9.999999747378752e-06,0.23831740021705627,0.9290400147438049,0.6354886889457703,0.819599986076355
268,9.999999747378752e-06,0.23459431529045105,0.9289600253105164,0.6384501457214355,0.8174999952316284
269,9.999999747378752e-06,0.23596589267253876,0.9285600185394287,0.6351715922355652,0.8195000290870667
270,9.999999747378752e-06,0.2342810332775116,0.9292399883270264,0.6347529888153076,0.8198999762535095
271,9.999999747378752e-06,0.23557384312152863,0.9291200041770935,0.633583128452301,0.8194000124931335
272,9.999999747378752e-06,0.23133563995361328,0.9312400221824646,0.6358864307403564,0.8195000290870667
273,9.999999747378752e-06,0.2311861515045166,0.9297599792480469,0.6350739002227783,0.8188999891281128
274,9.999999747378752e-06,0.22838078439235687,0.9317600131034851,0.634969174861908,0.819599986076355
275,9.999999747378752e-06,0.23247121274471283,0.9302999973297119,0.6351072788238525,0.8192999958992004
276,9.999999747378752e-06,0.23138394951820374,0.9315199851989746,0.6361250877380371,0.8187999725341797
277,9.999999747378752e-06,0.23032736778259277,0.9306399822235107,0.6359251737594604,0.8197000026702881
278,9.999999747378752e-06,0.23066218197345734,0.9309200048446655,0.6351220011711121,0.8202999830245972
279,9.999999747378752e-06,0.22869449853897095,0.9315599799156189,0.635169267654419,0.8192999958992004
280,9.999999747378752e-06,0.22916148602962494,0.9312199950218201,0.6358693242073059,0.8195000290870667
281,9.999999747378752e-06,0.22508154809474945,0.9333000183105469,0.6350455284118652,0.8206999897956848
282,9.999999747378752e-06,0.2256748080253601,0.9326199889183044,0.6344259977340698,0.8202999830245972
283,9.999999747378752e-06,0.22550232708454132,0.9327800273895264,0.635429322719574,0.8198000192642212
284,9.999999747378752e-06,0.22068443894386292,0.9345200061798096,0.6353393793106079,0.8202999830245972
285,9.999999747378752e-06,0.2254517525434494,0.9320600032806396,0.6354141235351562,0.8197000026702881
286,9.999999747378752e-06,0.2207055538892746,0.9327999949455261,0.6358770132064819,0.8194000124931335
