epoch,lr,train_loss,test_acc
73,9.739279400598533e-05,0.9296875,0.846220703125
74,9.715508948078037e-05,0.91796875,0.84365234375
75,9.690766700109659e-05,0.92333984375,0.8321875
76,9.665063509461098e-05,0.93212890625,0.8403125
77,9.638410650401267e-05,0.91943359375,0.847392578125
78,9.610819813755039e-05,0.9228515625,0.84470703125
79,9.582303101775249e-05,0.93896484375,0.8364453125
80,9.552873022834261e-05,0.9375,0.843603515625
81,9.52254248593737e-05,0.9140625,0.84900390625
82,9.491324795060492e-05,0.90869140625,0.847822265625
83,9.4592336433146e-05,0.8984375,0.843115234375
84,9.426283106939474e-05,0.9033203125,0.845693359375
85,9.392487639129392e-05,0.89697265625,0.849619140625
86,9.357862063693486e-05,0.90625,0.841396484375
87,9.32242156855353e-05,0.90283203125,0.84810546875
88,9.286181699082009e-05,0.8916015625,0.84490234375
89,9.249158351283414e-05,0.9345703125,0.843798828125
90,9.211367764821722e-05,0.896484375,0.84365234375
91,9.172826515897145e-05,0.8955078125,0.850771484375
92,9.133551509975265e-05,0.8896484375,0.851015625
93,9.093559974371725e-05,0.8896484375,0.85091796875
94,9.052869450695776e-05,0.8798828125,0.849404296875
95,9.011497787155939e-05,0.888671875,0.843828125
96,8.969463130731183e-05,0.88720703125,0.8505078125
97,8.92678391921108e-05,0.89892578125,0.844150390625
98,8.88347887310836e-05,0.88623046875,0.850830078125
99,8.839566987447491e-05,0.8818359375,0.847041015625
100,8.795067523432826e-05,0.87841796875,0.853603515625
101,8.750000000000001e-05,0.87841796875,0.854619140625
102,8.704384185254289e-05,0.87744140625,0.8475
103,8.658240087799655e-05,0.8740234375,0.847890625
104,8.611587947962319e-05,0.8740234375,0.857041015625
105,8.564448228912683e-05,0.87841796875,0.85494140625
106,8.516841607689502e-05,0.86572265625,0.850078125
107,8.468788966130258e-05,0.86767578125,0.852158203125
108,8.420311381711695e-05,0.86279296875,0.848818359375
109,8.371430118304539e-05,0.87646484375,0.851748046875
110,8.322166616846458e-05,0.8935546875,0.85197265625
111,8.27254248593737e-05,0.876953125,0.845712890625
112,8.222579492361179e-05,0.87353515625,0.847705078125
113,8.172299551538164e-05,0.87451171875,0.849892578125
114,8.121724717912137e-05,0.8583984375,0.849912109375
115,8.07087717527664e-05,0.86474609375,0.8451953125
116,8.019779227044398e-05,0.8603515625,0.848251953125
117,7.968453286464312e-05,0.853515625,0.85095703125
118,7.916921866790257e-05,0.85986328125,0.847880859375
119,7.86520757140603e-05,0.849609375,0.849384765625
120,7.813333083910761e-05,0.85107421875,0.842900390625
121,7.761321158169134e-05,0.85791015625,0.851630859375
122,7.70919460833079e-05,0.85107421875,0.84087890625
123,7.656976298823283e-05,0.849609375,0.852041015625
124,7.604689134322999e-05,0.85888671875,0.850927734375
125,7.552356049708393e-05,0.86181640625,0.851435546875
126,7.500000000000001e-05,0.853515625,0.850439453125
127,7.447643950291609e-05,0.8505859375,0.855615234375
128,7.395310865677003e-05,0.84033203125,0.8475
129,7.343023701176717e-05,0.8408203125,0.85609375
130,7.290805391669212e-05,0.84228515625,0.85232421875
131,7.238678841830867e-05,0.8544921875,0.85330078125
132,7.18666691608924e-05,0.84326171875,0.853642578125
133,7.134792428593972e-05,0.83984375,0.858837890625
134,7.083078133209745e-05,0.84423828125,0.855107421875
135,7.031546713535688e-05,0.84423828125,0.85
136,6.980220772955602e-05,0.84521484375,0.84759765625
137,6.929122824723361e-05,0.8369140625,0.856630859375
138,6.878275282087864e-05,0.8349609375,0.85560546875
139,6.827700448461836e-05,0.8369140625,0.855029296875
140,6.777420507638821e-05,0.8291015625,0.85955078125
141,6.727457514062632e-05,0.859375,0.855830078125
142,6.677833383153542e-05,0.841796875,0.856533203125
143,6.628569881695463e-05,0.83935546875,0.86193359375
144,6.579688618288306e-05,0.83056640625,0.857138671875
145,6.531211033869742e-05,0.826171875,0.850205078125
146,6.4831583923105e-05,0.8349609375,0.850517578125
147,6.435551771087318e-05,0.83447265625,0.85544921875
148,6.388412052037683e-05,0.826171875,0.8594921875
149,6.341759912200347e-05,0.82861328125,0.858095703125
150,6.295615814745712e-05,0.83837890625,0.85529296875
151,6.25e-05,0.82958984375,0.857314453125
152,6.204932476567175e-05,0.8212890625,0.853525390625
153,6.160433012552508e-05,0.82568359375,0.8587109375
154,6.11652112689164e-05,0.82666015625,0.858310546875
155,6.0732160807889215e-05,0.8203125,0.854404296875
156,6.0305368692688175e-05,0.8173828125,0.859833984375
157,5.9885022128440634e-05,0.8193359375,0.856240234375
158,5.947130549304225e-05,0.81884765625,0.85751953125
159,5.906440025628276e-05,0.82373046875,0.85505859375
160,5.866448490024736e-05,0.8154296875,0.856826171875
161,5.8271734841028554e-05,0.8115234375,0.8580078125
162,5.788632235178279e-05,0.8115234375,0.860732421875
163,5.750841648716587e-05,0.81005859375,0.858720703125
164,5.713818300917992e-05,0.818359375,0.859814453125
165,5.677578431446472e-05,0.80908203125,0.857421875
166,5.6421379363065146e-05,0.81201171875,0.85783203125
167,5.6075123608706096e-05,0.81201171875,0.86234375
168,5.5737168930605275e-05,0.81298828125,0.85849609375
169,5.540766356685401e-05,0.802734375,0.85841796875
170,5.50867520493951e-05,0.8134765625,0.861201171875
171,5.477457514062632e-05,0.81103515625,0.861552734375
172,5.44712697716574e-05,0.8115234375,0.86029296875
173,5.417696898224752e-05,0.80322265625,0.860009765625
174,5.389180186244963e-05,0.81591796875,0.860439453125
175,5.3615893495987336e-05,0.8193359375,0.85880859375
176,5.3349364905389034e-05,0.81591796875,0.854619140625
177,5.309233299890342e-05,0.80615234375,0.86021484375
178,5.2844910519219637e-05,0.806640625,0.85822265625
179,5.260720599401468e-05,0.8037109375,0.85931640625
180,5.2379323688349515e-05,0.8056640625,0.859580078125
181,5.2161363558934975e-05,0.8037109375,0.8612109375
182,5.195342121028749e-05,0.80419921875,0.857607421875
183,5.175558785279372e-05,0.8095703125,0.861728515625
184,5.1567950262702716e-05,0.80126953125,0.86126953125
185,5.1390590744062975e-05,0.79931640625,0.8633984375
186,5.122358709262116e-05,0.79736328125,0.8641015625
187,5.106701256169832e-05,0.80126953125,0.861630859375
188,5.092093583005855e-05,0.791015625,0.860146484375
189,5.078542097178423e-05,0.80078125,0.860185546875
190,5.0660527428170995e-05,0.79638671875,0.857021484375
191,5.054630998165486e-05,0.79150390625,0.861025390625
192,5.0442818731782785e-05,0.79443359375,0.864296875
193,5.0350099073237384e-05,0.79443359375,0.85943359375
194,5.0268191675925295e-05,0.79541015625,0.85962890625
195,5.0197132467138056e-05,0.796875,0.85900390625
196,5.013695261579317e-05,0.791015625,0.861826171875
197,5.008767851876239e-05,0.79345703125,0.861240234375
198,5.004933178929321e-05,0.7978515625,0.86048828125
199,5.002192924752854e-05,0.78857421875,0.8637890625
200,5.0005482913128864e-05,0.7880859375,0.8616015625
201,5e-05,0.796875,0.861728515625
202,4.999890338731025e-05,0.78955078125,0.856494140625
203,4.999561366949691e-05,0.79443359375,0.861474609375
204,4.999013120731463e-05,0.79248046875,0.85892578125
205,4.998245660197717e-05,0.78515625,0.858896484375
206,4.9972590695091475e-05,0.7939453125,0.85419921875
207,4.9960534568565435e-05,0.79296875,0.855
208,4.994628954448916e-05,0.7890625,0.85501953125
209,4.992985718499009e-05,0.78759765625,0.85810546875
210,4.99112392920616e-05,0.79638671875,0.86388671875
211,4.989043790736547e-05,0.7900390625,0.863828125
