epoch,lr,train_loss,test_acc
1,1e-05,5.61328125,0.533994140625
2,5.9e-05,3.96484375,0.64802734375
3,0.000108,3.1796875,0.689609375
4,0.000157,2.720703125,0.7023046875
5,0.000206,2.466796875,0.710732421875
6,0.000255,2.298828125,0.73427734375
7,0.000304,2.201171875,0.717919921875
8,0.000353,2.099609375,0.7371875
9,0.000402,2.03125,0.70310546875
10,0.000451,1.9697265625,0.726123046875
11,0.0005,1.935546875,0.711318359375
12,0.0004993834667466257,1.849609375,0.72568359375
13,0.0004975376681190276,1.7841796875,0.739306640625
14,0.0004944739840795354,1.724609375,0.686669921875
15,0.0004902113032590308,1.666015625,0.7087109375
16,0.0004847759065022574,1.6376953125,0.733388671875
17,0.0004782013048376736,1.59765625,0.747392578125
18,0.00047052803287081843,1.5673828125,0.750634765625
19,0.0004618033988749895,1.5380859375,0.767060546875
20,0.0004520811931200062,1.4912109375,0.754267578125
21,0.0004414213562373095,1.4736328125,0.76666015625
22,0.0004298896096660367,1.4306640625,0.751513671875
23,0.00041755705045849463,1.412109375,0.7759765625
24,0.0004044997129431898,1.3896484375,0.78171875
25,0.00039079809994790936,1.3486328125,0.77541015625
26,0.000376536686473018,1.3427734375,0.789482421875
27,0.0003618033988749895,1.314453125,0.789853515625
28,0.00034668907277118113,1.296875,0.78544921875
29,0.0003312868930080462,1.283203125,0.78408203125
30,0.000315691819145569,1.26953125,0.7971875
31,0.00030000000000000003,1.2568359375,0.7906640625
32,0.00028430818085443103,1.2119140625,0.80208984375
33,0.0002687131069919538,1.1923828125,0.80259765625
34,0.000253310927228819,1.185546875,0.80822265625
35,0.00023819660112501053,1.1640625,0.8109375
36,0.00022346331352698207,1.1455078125,0.808798828125
37,0.00020920190005209064,1.130859375,0.817509765625
38,0.00019550028705681027,1.1240234375,0.819228515625
39,0.0001824429495415054,1.109375,0.81890625
40,0.0001701103903339633,1.091796875,0.824521484375
41,0.00015857864376269052,1.0771484375,0.829013671875
42,0.0001479188068799938,1.0771484375,0.829951171875
43,0.00013819660112501054,1.056640625,0.827822265625
44,0.00012947196712918157,1.0615234375,0.830595703125
45,0.00012179869516232644,1.0380859375,0.835634765625
46,0.00011522409349774266,1.0537109375,0.827587890625
47,0.0001097886967409693,1.037109375,0.83294921875
48,0.0001055260159204647,1.0224609375,0.8303125
49,0.00010246233188097247,1.0234375,0.835400390625
50,0.00010061653325337441,1.0234375,0.83431640625
51,0.0001,1.0185546875,0.834736328125
52,9.999451708687114e-05,1.0205078125,0.83271484375
53,9.997807075247147e-05,0.9990234375,0.83732421875
54,9.99506682107068e-05,1.001953125,0.835537109375
55,9.991232148123761e-05,1.0029296875,0.838779296875
56,9.986304738420683e-05,1.0,0.83693359375
57,9.980286753286194e-05,0.99609375,0.837470703125
58,9.973180832407472e-05,0.9990234375,0.84009765625
59,9.964990092676263e-05,0.9990234375,0.837900390625
60,9.955718126821723e-05,0.99072265625,0.837421875
61,9.945369001834514e-05,0.98974609375,0.83822265625
62,9.933947257182902e-05,0.9951171875,0.83650390625
63,9.921457902821579e-05,0.98291015625,0.838212890625
64,9.907906416994146e-05,0.9951171875,0.839111328125
65,9.893298743830168e-05,0.98681640625,0.832548828125
66,9.877641290737885e-05,0.98291015625,0.835
67,9.860940925593703e-05,0.98193359375,0.83662109375
68,9.843204973729728e-05,0.97509765625,0.83513671875
69,9.824441214720629e-05,0.97607421875,0.83814453125
70,9.804657878971252e-05,0.97998046875,0.839208984375
71,9.783863644106502e-05,0.97412109375,0.840625
72,9.762067631165049e-05,0.97705078125,0.8353125
73,9.739279400598533e-05,0.974609375,0.8362890625
74,9.715508948078037e-05,0.96240234375,0.837294921875
75,9.690766700109659e-05,0.97509765625,0.83927734375
76,9.665063509461098e-05,0.9599609375,0.838955078125
77,9.638410650401267e-05,0.96728515625,0.83923828125
78,9.610819813755039e-05,0.95263671875,0.8368359375
79,9.582303101775249e-05,0.96240234375,0.83888671875
80,9.552873022834261e-05,0.96826171875,0.839423828125
